rmsd and score between current and native structure
rmsd		score
repacking frequency for this run is 10
95.0952377319 347.902095559
95.078163147 348.968418367
95.0219345093 349.199946265
95.1281509399 348.222470564
95.1055908203 347.4126296
95.1039199829 348.063621016
95.1414794922 347.3251463
95.1414413452 347.58440922
95.1418533325 347.078107781
95.114692688 347.618184856
95.1181945801 347.858712346
95.1154556274 348.625842031
95.1159591675 348.63659295
95.1119003296 346.960489356
95.1276321411 347.007241802
95.1016159058 346.045686243
95.1200408936 346.756988658
95.0978851318 346.150048875
95.1161499023 347.423135718
95.0933151245 347.377893544
95.0781097412 346.761173674
95.0930862427 346.280155361
95.1066894531 346.346837377
95.1124649048 346.131224524
95.1032028198 345.830528197
95.0872344971 346.253698464
95.1120834351 346.250144146
95.1289978027 345.99047459
95.1108779907 345.954974335
95.1160125732 345.117824812
95.1442108154 345.729435076
95.1131973267 345.362224703
95.1166610718 345.526182766
95.1268539429 347.249436496
95.1192550659 347.590029744
95.1349411011 346.116189413
95.1231994629 346.510525774
95.1451339722 345.684581702
95.1310348511 345.567561216
95.0902175903 345.304926315
95.0668029785 348.28607473
95.1036529541 345.29075883
95.0940551758 346.397637056
95.0970230103 345.422852225
95.0876846313 345.838084345
95.0503768921 346.829993074
95.0862503052 345.798755938
95.0971221924 344.150732144
95.0913467407 345.037467343
95.0634689331 344.343692247
95.0831451416 343.97654692
95.1050491333 345.003798181
95.1103439331 345.771600614
95.0919799805 345.040092708
95.1050567627 344.272394622
95.0959320068 345.530812548
95.0716629028 344.550611133
95.1025238037 344.502656651
95.0833892822 344.463276498
95.0695724487 345.593170785
95.0862884521 344.264432431
rmsd best score this run is 343.567767566
rmsd it has a RMSD of 95.078819274995.0788192749 343.567767566
repacking frequency for this run is 100
99.2651443481 375.041808699
95.8436431885 364.590777435
95.4235076904 359.454554529
95.4221725464 360.002406214
95.4600448608 359.752456049
95.3453826904 359.198051107
95.4395446777 359.596849633
95.528137207 359.905185377
95.3638153076 360.300542561
95.4039993286 359.435832096
95.4556427002 360.182122911
95.0634384155 360.881992541
95.1666107178 360.404171102
94.8534698486 356.585809759
94.8352584839 349.414138315
94.8102264404 347.990758585
94.7779464722 348.240750673
94.8213119507 348.018715981
94.7379684448 346.97316989
94.7268600464 346.491301692
94.7712631226 346.308694343
94.7808914185 346.473705416
94.7899475098 346.614117293
94.8095550537 345.868400513
94.7502212524 345.311189194
94.7609405518 344.758921466
94.6982421875 346.191512521
94.7090148926 343.402351284
94.6831283569 342.230255842
94.7265853882 341.704269675
94.7130050659 342.081659121
94.7155456543 341.768349569
94.7005844116 341.467195861
94.7397842407 340.960557545
94.6281280518 340.885128693
94.6372146606 341.320991041
94.6006546021 341.989258317
94.6366348267 339.441669032
94.6327514648 339.255723032
94.6451873779 338.698271751
94.6035842896 338.690385996
94.5946426392 339.22642457
94.6418075562 338.686105639
94.6371765137 338.923409683
94.6475143433 338.896198229
94.6449966431 339.204475444
94.6325378418 337.753408203
94.6328659058 339.11072473
94.6440048218 339.810296021
94.6887969971 338.77246713
94.6866912842 338.366448512
94.6192932129 338.785752185
94.6449813843 338.529204934
94.6330718994 338.634891163
94.6352157593 340.32656619
94.6612625122 340.164779961
94.6216430664 339.575793648
94.6317596436 338.932787652
94.6481781006 340.708142311
94.7036819458 340.227503642
94.682220459 340.447505401
94.6351699829 339.233554498
94.6331863403 339.912416809
94.6398010254 340.003271597
94.6246948242 339.125381411
94.6856765747 339.445436036
94.7148513794 339.516758141
94.6900787354 340.805540782
94.6437072754 338.904048011
94.6349182129 338.824523801
94.6056518555 339.182888362
94.6010360718 339.395992015
94.6298370361 340.477075401
94.6503829956 339.799494846
94.6128234863 339.582901084
94.6422805786 339.066102674
94.6851577759 338.804283377
94.6708602905 339.133759904
94.6504364014 339.799213083
94.6642074585 338.664058488
94.6855010986 339.976065233
94.6333389282 339.454984408
94.6364898682 338.612123249
94.6406860352 338.488135151
94.6551589966 338.443535753
94.6668319702 338.772898085
94.662940979 339.899890833
94.660697937 339.282303289
94.6407699585 339.169774059
94.6547012329 339.733026159
94.65234375 338.985793273
94.6615753174 339.978339149
94.640953064 339.210402708
94.662979126 340.035093818
94.6255187988 340.755345831
