rmsd and score between current and native structure
rmsd		score
repacking frequency for this run is 10
35.1816749573 -49.5695190748
39.2568359375 -50.0407770055
36.2322616577 -50.3912124533
39.6857910156 -50.0199187908
42.3517875671 -50.0902649205
38.5225753784 -49.9879272864
36.620349884 -50.5132624905
39.6646003723 -49.6768854852
35.6826515198 -49.5940282992
41.111328125 -49.9579313852
36.7663879395 -49.7630697652
35.6954269409 -50.5869008011
37.4494018555 -50.9422338058
38.1938400269 -50.5404227159
37.1377944946 -50.6835801554
31.9688262939 -51.0040428726
31.5835113525 -50.7984162732
31.3496189117 -50.009628234
30.9110240936 -51.697446004
31.2431087494 -50.6583205495
30.6439533234 -48.2323592509
32.445766449 -48.4035684337
30.8426246643 -49.7306950724
31.313583374 -47.6578483027
31.8240528107 -47.8820471122
30.1760101318 -48.348324644
29.8920936584 -48.3721500661
29.9180030823 -50.9275802236
30.4002151489 -48.9808532648
31.3400249481 -52.2189054759
30.0450248718 -55.0439903477
29.7674160004 -53.7694674372
31.7917900085 -49.0098029712
34.0038604736 -53.7898228834
37.3047904968 -56.6530956836
33.122543335 -56.881240115
34.5191040039 -58.2995797903
36.1342430115 -58.4787379431
33.6957092285 -57.8975840502
34.5464324951 -59.314534229
35.4122276306 -59.512422205
34.4991798401 -60.0900904915
32.9054031372 -60.0494395038
29.7292556763 -57.0437748906
33.9610786438 -56.8427495134
31.0777626038 -58.4578056174
32.8628997803 -59.7194395994
33.6230735779 -58.9728246538
32.895526886 -59.6056786629
32.97681427 -59.9486186865
39.1403617859 -60.3900678332
40.5669555664 -60.5866647415
37.2493934631 -61.1475459146
36.2149925232 -61.6281140819
36.6978263855 -61.8160506602
34.802280426 -61.5536604065
30.4476318359 -62.1332989418
30.369134903 -58.8053301644
28.3730888367 -60.5941316301
30.8596343994 -55.9742810674
28.8739204407 -55.2836129022
28.8538341522 -57.7747077814
32.3909873962 -58.5844163612
27.7368507385 -61.3899840897
28.0922660828 -59.3164681174
30.0859222412 -56.4242485026
28.0815124512 -60.5746158435
27.0037517548 -62.98195154
27.1287746429 -59.4215058387
27.3679828644 -60.4344779013
27.3743362427 -60.8605000834
27.6428165436 -57.9925998168
27.4603748322 -55.4629546254
26.9275131226 -57.6345886812
27.2910118103 -54.935433942
26.0415534973 -55.8083574497
26.4857521057 -56.5951536616
29.7820568085 -57.6530484811
27.4715194702 -58.5505827281
27.0814437866 -55.9519875686
26.0241012573 -56.8661303897
26.3596382141 -58.0792846912
28.1269226074 -57.4893347859
29.611907959 -59.51581968
29.2232875824 -62.7628499374
25.7528324127 -62.6080649396
24.6057987213 -62.6794767242
24.702791214 -64.3054626104
24.9309101105 -56.8258649003
24.186378479 -60.4964927397
24.095539093 -60.444197917
24.5181369781 -60.5581636077
24.41472435 -62.4860118341
24.5043640137 -61.6488517668
25.1718254089 -60.0360508098
